iter	MAE
675	0.07899215712
676	0.07898627682
677	0.07897711988
678	0.07896770784
679	0.07895466831
680	0.07894661143
681	0.07894155525
682	0.07893379505
683	0.07892651793
684	0.07890892088
685	0.07889824642
686	0.07888985458
687	0.07888142932
688	0.07887009521
689	0.07886225108
690	0.07886035918
691	0.07885651096
692	0.07885263225
693	0.07884908048
694	0.07884610945
695	0.07883487221
696	0.07883176945
697	0.0788263856
698	0.07881472546
699	0.07880957714
700	0.07880429881
701	0.07880177221
702	0.07879334558
703	0.07878788506
704	0.07878214429
705	0.07877998556
706	0.07875341579
707	0.07874083871
708	0.07873463484
709	0.07872986665
710	0.07872032628
711	0.07871145362
712	0.0787034671
713	0.07869923298
714	0.07868693954
715	0.07868219458
716	0.07867909009
717	0.07867371862
718	0.07866705252
719	0.07866092231
720	0.07865260564
721	0.07864474972
722	0.07863044588
723	0.07861962148
724	0.07861317404
725	0.07860717045
726	0.07859709149
727	0.07858596745
728	0.07857326081
729	0.07856738784
730	0.07856179688
731	0.0785497848
732	0.07854088153
733	0.0785281912
734	0.07852074555
735	0.0785155229
736	0.07850198436
737	0.07849151281
738	0.07848521098
739	0.07847666809
740	0.0784651228
741	0.07846055485
742	0.0784534648
743	0.07844960283
744	0.07844305127
745	0.07843215929
746	0.0784266641
747	0.07842118679
748	0.07841020166
749	0.07840273279
750	0.07839783486
751	0.07839417881
752	0.07839055942
753	0.07837976734
754	0.07837103241
755	0.0783637641
756	0.07835707705
757	0.0783479643
758	0.07833598352
759	0.07831609209
760	0.07830780881
761	0.07830144357
762	0.07829763768
763	0.07828869845
764	0.07828073297
765	0.07826349405
766	0.07825591635
767	0.07824513249
768	0.0782379525
769	0.07823135494
770	0.07822733704
771	0.07822071133
772	0.07821586294
773	0.07821047122
774	0.07820311917
775	0.07819899449
776	0.07819236194
777	0.07818589217
778	0.07818018557
779	0.07815898934
780	0.07815351567
781	0.07814812208
782	0.07813252381
783	0.07811322274
784	0.07810432361
785	0.07809469682
786	0.07808684958
787	0.07808240135
788	0.0780769777
789	0.07807304782
790	0.07806878146
791	0.07806276069
792	0.07804664096
793	0.07804202987
794	0.07803617781
795	0.07803485567
796	0.07802330537
797	0.07801412017
798	0.07799396633
799	0.0779891369
800	0.07798522928
801	0.07798104816
802	0.07797681501
803	0.07797334659
804	0.07796958018
805	0.07796439214
806	0.07795234977
807	0.07794820487
808	0.07794047441
809	0.07793103782
810	0.0779272987
811	0.0779058754
812	0.07789889402
813	0.07789290582
814	0.07787826582
815	0.07787595041
816	0.0778675498
817	0.07786474002
818	0.07786153366
819	0.07785598882
820	0.07785258134
821	0.07785174389
822	0.07784731176
823	0.07784402904
824	0.07784180222
825	0.07782704592
826	0.07782357729
827	0.07781734218
828	0.07781189142
829	0.07780582075
830	0.07780310887
831	0.07779676768
832	0.07778747707
833	0.0777799234
834	0.07777540213
835	0.07776441023
836	0.07775543533
837	0.07775421066
838	0.07774317956
839	0.07774032624
840	0.07773764166
841	0.0777267353
842	0.07772550787
843	0.0777233117
844	0.07771845237
845	0.07771397611
846	0.07770785416
847	0.07770292724
848	0.07769803197
849	0.07769037675
850	0.07768359916
851	0.07766402972
852	0.07765845405
853	0.0776541577
854	0.07765195517
855	0.07764671303
856	0.07764305008
857	0.07763819857
858	0.07763378514
859	0.07762581373
860	0.07762164707
861	0.07762029553
862	0.07761787405
863	0.0776136233
864	0.07761069996
865	0.0776068161
866	0.07760167528
867	0.07759795842
868	0.07759264299
869	0.07758660682
870	0.07758433514
871	0.0775817039
872	0.07757600085
873	0.07756941631
874	0.07756452012
875	0.07756379539
876	0.07756118308
877	0.07755814567
878	0.07755464754
879	0.07754506954
880	0.07754123911
881	0.07753642918
882	0.07752011488
883	0.07751730806
884	0.07750320397
885	0.07749389282
886	0.07748656781
887	0.07748225408
888	0.07747533435
889	0.07746887523
890	0.07746401317
891	0.07746274755
892	0.07745807593
893	0.0774516155
894	0.07744742872
895	0.07743852674
896	0.07742613034
897	0.07741710041
898	0.07741546747
899	0.07740736271
900	0.07740259906
901	0.07739946575
902	0.07739730482
903	0.07739329394
904	0.0773917426
905	0.0773870183
906	0.07738266202
907	0.0773762625
908	0.07737418047
909	0.07736922969
910	0.07736293035
911	0.07735949682
912	0.07735029087
913	0.07734557077
914	0.07733803524
915	0.07733553415
916	0.07733021481
917	0.07732454357
918	0.07731818894
919	0.07731519105
920	0.07731274807
921	0.07730827153
922	0.07730006253
923	0.07729095279
924	0.07728519116
925	0.07728214124
926	0.07727492545
927	0.07726641331
928	0.07726308624
929	0.07725926044
930	0.07725472661
931	0.07725307066
932	0.0772486843
933	0.07724808492
934	0.07724341746
935	0.07723970795
936	0.07723894355
937	0.07722585662
938	0.07721956461
939	0.07721357327
940	0.07720831722
941	0.07720418029
942	0.0771984415
943	0.07719702325
944	0.07718859622
945	0.07718335321
946	0.0771763413
947	0.07716777077
948	0.07716412809
949	0.07715946437
950	0.07715685447
951	0.07715130884
952	0.07714752628
953	0.07713882974
954	0.07712426537
955	0.07711416237
956	0.07711043485
957	0.07710329867
958	0.07709189428
959	0.07708873013
960	0.0770869489
961	0.0770812678
962	0.07707595345
963	0.07707100648
964	0.07706691983
965	0.07706273418
966	0.07705702938
967	0.07705061149
968	0.07704475051
969	0.0770430239
970	0.07704139894
971	0.07703489507
972	0.07703293962
973	0.07702531256
974	0.07701733778
975	0.07701322084
976	0.07701058981
977	0.07700608329
978	0.07699707682
979	0.07699301625
980	0.07698876268
981	0.07698096245
982	0.07697446554
983	0.07696962975
984	0.07696870978
985	0.07696542589
986	0.07696301145
987	0.0769592709
988	0.07695587752
989	0.07694818154
990	0.07694615498
991	0.07694108515
992	0.07693765611
993	0.07692939828
994	0.07692512955
995	0.07691988688
996	0.07691640576
997	0.07691326395
998	0.07690131507
999	0.07689545219
